geneid	name2
ENSMUST00000198924	Gm34599
ENSMUST00000174440	Gm20515
ENSMUST00000188411	Gm29135
ENSMUST00000184662	Gm27403
ENSMUST00000199445	Gm42695
ENSMUST00000199244	Gm42205
ENSMUST00000197103	Sox2ot
ENSMUST00000199171	Sox2ot
ENSMUST00000200092	Sox2ot
ENSMUST00000122581	AC137708.1
ENSMUST00000198006	Mir1897
ENSMUST00000199482	Gm42692
ENSMUST00000099151	Sox2
ENSMUST00000184690	Gm27611
ENSMUST00000198758	Sox2ot
ENSMUST00000196779	Gm42693
ENSMUST00000197697	Sox2ot
ENSMUST00000197990	Gm43206
ENSMUST00000196308	Gm3143
ENSMUST00000198364	Gm3143
ENSMUST00000197492	Gm38509
ENSMUST00000183357	Mir6378
ENSMUST00000177270	Gm25442
ENSMUST00000197222	Gm43078
ENSMUST00000199182	Gm6639
ENSMUST00000196349	Gm6639
ENSMUST00000082900	Gm25696
ENSMUST00000200130	Gm43203
ENSMUST00000122858	Gm15952
ENSMUST00000144542	Gm15952
ENSMUST00000199608	8430422M14Rik
ENSMUST00000029259	Mccc1
ENSMUST00000199006	Gm43080
ENSMUST00000137198	Mccc1os
ENSMUST00000124469	Mccc1os
ENSMUST00000011492	Acad9
ENSMUST00000196648	Acad9
ENSMUST00000199794	Gm43079
ENSMUST00000198622	Gm43205
ENSMUST00000197653	Zfp267
ENSMUST00000165956	Zfp267
ENSMUST00000197447	Qrfpr
ENSMUST00000091227	Qrfpr
ENSMUST00000198885	Gm43255
ENSMUST00000198215	Gm42208
ENSMUST00000029266	Anxa5
ENSMUST00000184519	Mir7009
ENSMUST00000029268	1810062G17Rik
ENSMUST00000140203	Gm11548
ENSMUST00000124606	Gm11549
ENSMUST00000029269	Exosc9
ENSMUST00000040148	Bbs7
ENSMUST00000108156	Bbs7
ENSMUST00000108155	Bbs7
ENSMUST00000029271	Trpc3
ENSMUST00000126099	Gm12531
ENSMUST00000029275	Il2
ENSMUST00000148448	Gm12532
ENSMUST00000161015	Il21
ENSMUST00000147691	Gm12534
ENSMUST00000200285	Gm43822
ENSMUST00000180244	Gm24169
ENSMUST00000071400	Cetn4
ENSMUST00000102955	Cetn4
ENSMUST00000140956	Cetn4
ENSMUST00000075537	Cetn4
ENSMUST00000057975	Bbs12
ENSMUST00000108121	Bbs12
ENSMUST00000153785	Fgf2os
ENSMUST00000198874	Gm43488
ENSMUST00000091203	Fgf2
ENSMUST00000108120	Fgf2
ENSMUST00000198438	Gm42923
ENSMUST00000108117	Nudt6
ENSMUST00000108118	Nudt6
ENSMUST00000052645	Nudt6
ENSMUST00000146324	Nudt6
ENSMUST00000141438	Nudt6
ENSMUST00000099130	Nudt6
ENSMUST00000198333	Gm43484
ENSMUST00000144981	4930594O21Rik
ENSMUST00000129750	4930594O21Rik
ENSMUST00000195887	Gm42922
ENSMUST00000108109	Spry1
ENSMUST00000038569	Spry1
ENSMUST00000108107	Spry1
ENSMUST00000199414	Gm43820
ENSMUST00000197710	Gm43414
ENSMUST00000079755	Gm5148
ENSMUST00000108105	Gm5148
ENSMUST00000099128	Gm5148
ENSMUST00000196670	Gm42921
ENSMUST00000158498	Gm26404
ENSMUST00000198394	Gm42752
ENSMUST00000196718	Gm42753
ENSMUST00000196893	Gm20755
ENSMUST00000198065	Gm42751
ENSMUST00000104540	Gm22899
ENSMUST00000199198	Gm43821
ENSMUST00000197658	5430434I15Rik
ENSMUST00000175245	Gm25574
ENSMUST00000196616	Gm42920
ENSMUST00000200199	3830422I06Rik
ENSMUST00000199408	Gm36823
ENSMUST00000120875	Ankrd50
ENSMUST00000094300	Ankrd50
ENSMUST00000102430	Gm24462
ENSMUST00000200416	Gm43538
ENSMUST00000153659	C230034O21Rik
ENSMUST00000196190	Gm43539
ENSMUST00000082891	n-R5s195
ENSMUST00000201317	Gm42781
ENSMUST00000084011	Gm23796
ENSMUST00000158895	Gm23831
ENSMUST00000035860	1700017G19Rik
ENSMUST00000175150	Gm23810
ENSMUST00000091184	Slc25a31
ENSMUST00000026858	Plk4
ENSMUST00000203295	Plk4
ENSMUST00000167556	Plk4
ENSMUST00000026859	Mfsd8
ENSMUST00000203819	Gm44136
ENSMUST00000181813	6430590A07Rik
ENSMUST00000099123	1700034I23Rik
ENSMUST00000048490	Larp1b
ENSMUST00000191805	Larp1b
ENSMUST00000191872	Larp1b
ENSMUST00000082993	Gm22043
ENSMUST00000198804	Gm42436
ENSMUST00000197263	Gm42437
ENSMUST00000026862	Larp1b
ENSMUST00000058578	Pgrmc2
ENSMUST00000197878	Gm40038
ENSMUST00000196973	1700052H01Rik
ENSMUST00000196142	1700052H01Rik
ENSMUST00000158725	Gm25487
ENSMUST00000196337	Gm40040
ENSMUST00000196123	Gm40040
ENSMUST00000199155	Platr4
ENSMUST00000199633	2400006E01Rik
ENSMUST00000026865	Jade1
ENSMUST00000192060	Gm31266
ENSMUST00000163764	Jade1
ENSMUST00000170711	Jade1
ENSMUST00000168086	Jade1
ENSMUST00000191952	Jade1
ENSMUST00000193690	Gm38047
ENSMUST00000120167	D3Ertd751e
ENSMUST00000108065	D3Ertd751e
ENSMUST00000146165	D3Ertd751e
ENSMUST00000192193	D3Ertd751e
ENSMUST00000119572	D3Ertd751e
ENSMUST00000026867	D3Ertd751e
ENSMUST00000194346	D3Ertd751e
ENSMUST00000195882	D3Ertd751e
ENSMUST00000192254	Gm37268
ENSMUST00000191840	Gm37846
ENSMUST00000193848	Gm37533
ENSMUST00000192632	Gm36976
ENSMUST00000158626	Gm25714
ENSMUST00000193249	Gm37746
ENSMUST00000192085	Gm38128
ENSMUST00000157910	Gm24997
ENSMUST00000184721	Gm27989
ENSMUST00000191710	Gm38124
ENSMUST00000192347	5930409G06Rik
ENSMUST00000193252	Pcdh10
ENSMUST00000171554	Pcdh10
ENSMUST00000166126	Pcdh10
ENSMUST00000170695	Pcdh10
ENSMUST00000186818	1700027H10Rik
ENSMUST00000193945	Gm2136
ENSMUST00000193062	Gm37345
ENSMUST00000191660	Gm38166
ENSMUST00000082645	Gm25796
ENSMUST00000158959	Gm23337
ENSMUST00000104068	Gm26081
ENSMUST00000166505	Pabpc4l
ENSMUST00000192793	Pabpc4l
ENSMUST00000183392	Mir6379
ENSMUST00000158114	Gm23891
ENSMUST00000194097	Gm10730
ENSMUST00000192186	Gm37295
ENSMUST00000036023	1700018B24Rik
ENSMUST00000083084	Gm23511
ENSMUST00000194963	Gm31415
ENSMUST00000194626	Gm37819
ENSMUST00000192871	Gm20557
ENSMUST00000122568	Gm22480
ENSMUST00000083447	Gm23096
ENSMUST00000035931	Pcdh18
ENSMUST00000191794	Pcdh18
ENSMUST00000192149	Gm37854
ENSMUST00000029297	Slc7a11
ENSMUST00000193524	Gm37498
ENSMUST00000192543	5830415G21Rik
ENSMUST00000193881	Gm37199
ENSMUST00000193929	Gm37461
ENSMUST00000158454	Gm24503
ENSMUST00000194519	Gm37548
ENSMUST00000195213	Gm37843
ENSMUST00000194109	Gm37209
ENSMUST00000189687	Gm29230
ENSMUST00000194318	Gm38246
ENSMUST00000195382	Gm38357
ENSMUST00000194641	Elf2
ENSMUST00000062009	Elf2
ENSMUST00000091144	Elf2
ENSMUST00000108051	Elf2
ENSMUST00000108053	Elf2
ENSMUST00000163748	Elf2
ENSMUST00000195432	Elf2
ENSMUST00000139771	4930577N17Rik
ENSMUST00000104232	Gm24282
ENSMUST00000195224	Gm37399
ENSMUST00000108046	Mgarp
ENSMUST00000038154	Mgarp
ENSMUST00000141156	Mgarp
ENSMUST00000038108	Ndufc1
ENSMUST00000193279	Ndufc1
ENSMUST00000193266	Naa15
ENSMUST00000029303	Naa15
ENSMUST00000191756	Gm37646
ENSMUST00000193090	Gm38160
ENSMUST00000054387	Rab33b
ENSMUST00000195131	Gm37968
ENSMUST00000037141	Setd7
ENSMUST00000192083	Gm38200
ENSMUST00000180404	5031434O11Rik
ENSMUST00000193978	5430433H01Rik
ENSMUST00000099106	Mgst2
ENSMUST00000159554	Mgst2
ENSMUST00000161590	Mgst2
ENSMUST00000194360	Gm37261
ENSMUST00000193403	Gm10729
ENSMUST00000194588	Gm37342
ENSMUST00000191643	Gm37229
ENSMUST00000083136	n-R5s196
ENSMUST00000193469	3110080O07Rik
ENSMUST00000192390	Gm38000
ENSMUST00000192303	Gm37675
ENSMUST00000192701	Gm38252
ENSMUST00000192391	Gm20089
ENSMUST00000195353	Gm38055
ENSMUST00000194640	Gm37526
ENSMUST00000192845	Gm37465
ENSMUST00000194534	C130089K02Rik
ENSMUST00000194956	5430420F09Rik
ENSMUST00000193192	Gm30074
ENSMUST00000193358	Gm38132
ENSMUST00000194488	Gm37170
ENSMUST00000174738	Gm20402
ENSMUST00000193915	Gm38034
ENSMUST00000195035	Gm30173
ENSMUST00000083992	Gm22798
ENSMUST00000193813	Gm2447
ENSMUST00000191954	Gm2447
ENSMUST00000194198	Gm30292
ENSMUST00000194274	Gm20750
ENSMUST00000036665	Cog6
ENSMUST00000193432	Cog6
ENSMUST00000197735	Gm42901
ENSMUST00000200370	Gm42898
ENSMUST00000198178	C130075A20Rik
ENSMUST00000198280	Gm43804
ENSMUST00000197765	Gm43803
ENSMUST00000198488	Gm43805
ENSMUST00000056749	Nhlrc3
ENSMUST00000132485	Gm16206
ENSMUST00000029307	Stoml3
ENSMUST00000198286	6430500D05Rik
ENSMUST00000157311	Gm23675
ENSMUST00000199488	Gm30735
ENSMUST00000197107	Gm10727
ENSMUST00000195997	C820005J03Rik
ENSMUST00000158028	Gm24851
ENSMUST00000108014	Gm10985
ENSMUST00000146598	Ufm1
ENSMUST00000122330	Ufm1
ENSMUST00000198762	Gm31026
ENSMUST00000117373	Postn
ENSMUST00000107985	Postn
ENSMUST00000073012	Postn
ENSMUST00000081564	Postn
ENSMUST00000197502	Supt20
ENSMUST00000029315	Supt20
ENSMUST00000200441	Supt20
ENSMUST00000170552	Supt20
ENSMUST00000178832	Gm21958
ENSMUST00000029316	Exosc8
ENSMUST00000044567	Alg5
ENSMUST00000044373	Rfxap
ENSMUST00000162201	Sertm1
ENSMUST00000070342	Sertm1
ENSMUST00000199770	4931419H13Rik
ENSMUST00000044116	Spg20
ENSMUST00000107971	Spg20
ENSMUST00000118118	Spg20
ENSMUST00000117341	Spg20
ENSMUST00000052904	Ccdc169
ENSMUST00000118963	Ccdc169
ENSMUST00000061099	Ccdc169
ENSMUST00000116940	Gm22029
ENSMUST00000029369	Sohlh2
ENSMUST00000082652	Gm25132
ENSMUST00000199764	Gm19817
ENSMUST00000196362	Gm42609
ENSMUST00000199585	Dclk1
ENSMUST00000070418	Dclk1
ENSMUST00000198412	Dclk1
ENSMUST00000199169	Dclk1
ENSMUST00000199702	Dclk1
ENSMUST00000198437	Dclk1
ENSMUST00000200352	Dclk1
ENSMUST00000179544	Gm21954
ENSMUST00000200221	Gm42607
ENSMUST00000197563	Gm42608
ENSMUST00000082970	Gm25404
ENSMUST00000197139	Gm43548
ENSMUST00000198856	Gm43549
ENSMUST00000075422	Mab21l1
ENSMUST00000199747	Gm43376
ENSMUST00000198939	Gm43376
ENSMUST00000104088	Gm22784
ENSMUST00000200303	Gm42840
ENSMUST00000197736	Gm42842
ENSMUST00000199806	Gm42841
ENSMUST00000196328	Gm42843
ENSMUST00000104522	Gm25727
ENSMUST00000104002	Gm22269
ENSMUST00000171384	Tm4sf1
ENSMUST00000196979	Tm4sf1
ENSMUST00000029376	Tm4sf1
ENSMUST00000029377	Tm4sf4
ENSMUST00000183760	Mir6377
ENSMUST00000180423	Gm26671
ENSMUST00000198535	Gm43437
ENSMUST00000160959	Commd2
ENSMUST00000198619	BB187690
ENSMUST00000199989	Gm43098
ENSMUST00000066882	Pfn2
ENSMUST00000119344	Pfn2
ENSMUST00000122210	Pfn2
ENSMUST00000120289	Pfn2
ENSMUST00000157945	Gm24531
ENSMUST00000196091	Gm40055
ENSMUST00000197831	Gm42513
ENSMUST00000197200	4921539H07Rik
ENSMUST00000188418	1700007F19Rik
ENSMUST00000200072	4921539H07Rik
ENSMUST00000083788	Gm26166
ENSMUST00000029385	Serp1
ENSMUST00000029387	Eif2a
ENSMUST00000199552	6720482G16Rik
ENSMUST00000041115	Erich6
ENSMUST00000070368	Siah2
ENSMUST00000197219	A930028O11Rik
ENSMUST00000181694	4930593A02Rik
ENSMUST00000191233	Mindy4b-ps
ENSMUST00000157190	Gm22491
ENSMUST00000157527	Gm25572
ENSMUST00000183405	Gm27793
ENSMUST00000199951	Gm43570
ENSMUST00000040846	Med12l
ENSMUST00000029393	Med12l
ENSMUST00000085040	Gpr171
ENSMUST00000197841	P2ry14
ENSMUST00000065220	P2ry14
ENSMUST00000196081	P2ry14
ENSMUST00000091112	P2ry14
ENSMUST00000197220	P2ry14
ENSMUST00000200095	Gpr87
ENSMUST00000056898	Gpr87
ENSMUST00000040622	P2ry13
ENSMUST00000196583	P2ry12
ENSMUST00000170388	P2ry12
ENSMUST00000199400	Gm43589
ENSMUST00000039419	Igsf10
ENSMUST00000193455	Igsf10
ENSMUST00000194546	Igsf10
ENSMUST00000192574	Gm38186
ENSMUST00000191922	Gm37926
ENSMUST00000168156	Aadacl2fm2
ENSMUST00000179799	Aadacl2fm3
ENSMUST00000049476	Aadacl2fm1
ENSMUST00000169794	Aadacl2
ENSMUST00000029325	Aadac
ENSMUST00000029326	Sucnr1
ENSMUST00000122698	Gm24382
ENSMUST00000193609	Gm37589
ENSMUST00000195434	Gm37488
ENSMUST00000194030	Gm38326
ENSMUST00000194809	Gm37035
ENSMUST00000029331	P2ry1
ENSMUST00000193201	P2ry1
ENSMUST00000193943	P2ry1
ENSMUST00000194223	Gm37696
ENSMUST00000049064	Rap2b
ENSMUST00000066298	B430305J03Rik
ENSMUST00000195726	Gm37404
ENSMUST00000192267	9330121J05Rik
ENSMUST00000029336	Dhx36
ENSMUST00000058535	Gpr149
ENSMUST00000158550	Gm22433
ENSMUST00000192500	Gm34240
ENSMUST00000192926	Strit1
ENSMUST00000194630	Gm37279
ENSMUST00000158332	Gm24946
ENSMUST00000157735	Gm23500
ENSMUST00000161052	Plch1
ENSMUST00000061706	E130311K13Rik
ENSMUST00000181653	Gm26850
ENSMUST00000029405	Gmps
ENSMUST00000158414	Gm22165
ENSMUST00000177151	Vmn2r2
ENSMUST00000077958	Vmn2r2
ENSMUST00000176328	Vmn2r3
ENSMUST00000233531	Vmn2r3
ENSMUST00000170244	Vmn2r3
ENSMUST00000158110	Gm23897
ENSMUST00000234658	Vmn2r128
ENSMUST00000175724	Vmn2r4
ENSMUST00000170280	Vmn2r4
ENSMUST00000177184	Vmn2r5
ENSMUST00000170270	Vmn2r5
ENSMUST00000176481	Vmn2r6
ENSMUST00000165012	Vmn2r6
ENSMUST00000168072	Vmn2r7
ENSMUST00000158199	Gm25222
ENSMUST00000195489	A330015K06Rik
ENSMUST00000160137	A730090N16Rik
ENSMUST00000029414	Ssr3
ENSMUST00000119896	Ssr3
ENSMUST00000193896	Gm34780
ENSMUST00000157200	Gm22279
ENSMUST00000185035	Mir8120
ENSMUST00000193471	Gm37776
ENSMUST00000083396	Gm25755
ENSMUST00000195243	Gm37359
ENSMUST00000192502	Gm37131
ENSMUST00000029416	Ccnl1
ENSMUST00000195714	Gm37305
ENSMUST00000193314	Gm37078
ENSMUST00000192618	Gm37822
ENSMUST00000082588	Gm26442
ENSMUST00000029421	Ptx3
ENSMUST00000083311	Gm22295
ENSMUST00000077916	Mlf1
ENSMUST00000061322	Mlf1
ENSMUST00000077271	Gfm1
ENSMUST00000058981	Lxn
ENSMUST00000195639	Gm42568
ENSMUST00000195865	Gm35299
ENSMUST00000192586	4930402C01Rik
ENSMUST00000104271	Gm25919
ENSMUST00000029344	Mfsd1
ENSMUST00000195366	Gm10723
ENSMUST00000122668	Gm22073
ENSMUST00000170788	Schip1
ENSMUST00000182997	Schip1
ENSMUST00000029345	Il12a
ENSMUST00000107816	Il12a
ENSMUST00000194463	4930535E02Rik
ENSMUST00000191767	Gm35584
ENSMUST00000166328	Gm17641
ENSMUST00000054551	1110032F04Rik
ENSMUST00000217619	Gm48183
ENSMUST00000042901	Smc4
ENSMUST00000107803	Smc4
ENSMUST00000083646	Mir15b
ENSMUST00000083672	Mir16-2
ENSMUST00000107802	Trim59
ENSMUST00000158792	Gm22009
ENSMUST00000193684	Gm37558
ENSMUST00000195406	Gm1647
ENSMUST00000183126	Arl14
ENSMUST00000061826	B3galnt1
ENSMUST00000157223	Gm25621
ENSMUST00000051239	Sptssb
ENSMUST00000171529	Sptssb
ENSMUST00000104178	Gm23484
ENSMUST00000053013	Otol1
ENSMUST00000158882	Gm23477
ENSMUST00000184290	Gm27465
ENSMUST00000122803	Gm22451
ENSMUST00000167334	Sis
ENSMUST00000094190	Sis
ENSMUST00000192141	Gm37056
ENSMUST00000192477	Slitrk3
ENSMUST00000059407	Slitrk3
ENSMUST00000103862	Gm24544
ENSMUST00000193965	Gm37725
ENSMUST00000158169	Gm22538
ENSMUST00000193390	Gm20356
ENSMUST00000192431	Gm37464
ENSMUST00000039047	Serpini2
ENSMUST00000204341	Wdr49
ENSMUST00000161137	Pdcd10
ENSMUST00000029424	Pdcd10
ENSMUST00000192682	Gm37672
ENSMUST00000190602	Platr10
ENSMUST00000191479	Platr10
ENSMUST00000193087	Gm37193
ENSMUST00000158013	Gm25846
ENSMUST00000193507	Gm37685
ENSMUST00000193034	Gm37256
ENSMUST00000192613	Gm37897
ENSMUST00000157856	Gm23644
ENSMUST00000194524	Gm37806
ENSMUST00000194247	Gm38195
ENSMUST00000198459	Gm43326
ENSMUST00000157838	Gm24749
ENSMUST00000104299	Gm23440
ENSMUST00000118100	Rapgef2
ENSMUST00000118340	Rapgef2
ENSMUST00000082759	Gm24150
ENSMUST00000200412	4921511C10Rik
ENSMUST00000192648	6430573P05Rik
ENSMUST00000195547	6430573P05Rik
ENSMUST00000192562	6430573P05Rik
ENSMUST00000161319	Gm3513
ENSMUST00000091023	4930589L23Rik
ENSMUST00000029382	Ppid
ENSMUST00000029386	Etfdh
ENSMUST00000120992	Etfdh
ENSMUST00000195767	Gm37973
ENSMUST00000029388	4930579G24Rik
ENSMUST00000182345	Gm26984
ENSMUST00000104273	Gm26420
ENSMUST00000195082	Gm36569
ENSMUST00000118853	Gask1b
ENSMUST00000029567	Gask1b
ENSMUST00000196183	Gm43839
ENSMUST00000192018	Gm37892
ENSMUST00000193516	Gm37971
ENSMUST00000175485	Gm25749
ENSMUST00000200360	Gm42468
ENSMUST00000198860	Gm42476
ENSMUST00000146657	Gm16000
ENSMUST00000198290	Gm43346
ENSMUST00000193672	A830029E22Rik
ENSMUST00000158819	Gm22531
ENSMUST00000029649	Ctso
ENSMUST00000029645	Tdo2
ENSMUST00000193879	Tdo2
ENSMUST00000029641	Asic5
ENSMUST00000107736	Asic5
ENSMUST00000193924	Gucy1a1
ENSMUST00000048976	Gucy1a1
ENSMUST00000183464	Mir7010
ENSMUST00000091014	Map9
ENSMUST00000195640	Map9
ENSMUST00000029633	Npy2r
ENSMUST00000098997	Npy2r
ENSMUST00000182181	Npy2r
ENSMUST00000182831	Npy2r
ENSMUST00000193554	Gm29999
ENSMUST00000196689	Gm30043
ENSMUST00000157277	Gm22038
ENSMUST00000197867	Gm43348
ENSMUST00000182637	Rbm46
ENSMUST00000182818	Rbm46
ENSMUST00000029632	Lrat
ENSMUST00000131274	Rbm46os
ENSMUST00000048486	Fgg
ENSMUST00000194175	Fgg
ENSMUST00000029630	Fga
ENSMUST00000166581	Fga
ENSMUST00000048246	Fgb
ENSMUST00000150268	Plrg1
ENSMUST00000122128	Plrg1
ENSMUST00000047876	Gm10710
ENSMUST00000193692	Gm38096
ENSMUST00000185938	1700028M03Rik
ENSMUST00000122647	Gm22342
ENSMUST00000157972	Gm24584
ENSMUST00000029625	Sfrp2
ENSMUST00000180472	Gm26771
ENSMUST00000029623	Tlr2
ENSMUST00000192340	Gm36981
ENSMUST00000107691	Trim2
ENSMUST00000107695	Trim2
ENSMUST00000107693	Trim2
ENSMUST00000065380	Trim2
ENSMUST00000054990	Trim2
ENSMUST00000193882	Gm6525
ENSMUST00000192777	4930565D16Rik
ENSMUST00000107689	Fhdc1
ENSMUST00000091002	Fhdc1
ENSMUST00000194027	Fhdc1
ENSMUST00000062623	Tigd4
ENSMUST00000193246	Gm37726
ENSMUST00000029727	Fbxw7
ENSMUST00000191953	Gm38313
ENSMUST00000200057	Gm42813
ENSMUST00000116774	Mir466k
ENSMUST00000199844	Gm42812
ENSMUST00000148478	Gm15535
ENSMUST00000033643	Glt28d2
ENSMUST00000195991	4933425M03Rik
ENSMUST00000082906	Gm26204
ENSMUST00000104329	Gm25876
ENSMUST00000158452	Gm24501
ENSMUST00000185022	Gm27811
ENSMUST00000061343	Prss48
ENSMUST00000083913	Gm25188
ENSMUST00000029722	Rps3a1
ENSMUST00000083050	Snord73a
ENSMUST00000082456	Rnu73b
ENSMUST00000193964	Gm37933
ENSMUST00000158769	Gm23025
ENSMUST00000104556	Gm26343
ENSMUST00000083830	Gm23850
ENSMUST00000082933	Gm25039
ENSMUST00000077524	Mab21l2
ENSMUST00000082938	Gm23376
ENSMUST00000194208	Cd1d2
ENSMUST00000041920	Cd1d2
ENSMUST00000192481	Cd1d2
ENSMUST00000063869	Cd1d1
ENSMUST00000029717	Cd1d1
ENSMUST00000104484	Gm24472
ENSMUST00000192571	Gm37855
ENSMUST00000090986	Fcrls
ENSMUST00000015998	Cd5l
ENSMUST00000163661	Fcrl1
ENSMUST00000072480	Fcrl1
ENSMUST00000167200	Fcrl1
ENSMUST00000194786	Fcrl1
ENSMUST00000191666	Fcrl1
ENSMUST00000194102	Fcrl5
ENSMUST00000193229	Fcrl5
ENSMUST00000049926	Fcrl5
ENSMUST00000166297	Fcrl5
ENSMUST00000178261	Fcrl5
ENSMUST00000119109	Etv3
ENSMUST00000170036	Etv3
ENSMUST00000117293	Etv3
ENSMUST00000104188	Gm25167
ENSMUST00000175489	Gm24109
ENSMUST00000023846	Lrrc71
ENSMUST00000079083	Pear1
ENSMUST00000172621	Pear1
ENSMUST00000174759	Pear1
ENSMUST00000029712	Ntrk1
ENSMUST00000029711	Insrr
ENSMUST00000107582	Insrr
ENSMUST00000107581	Sh2d2a
ENSMUST00000029709	Sh2d2a
ENSMUST00000005015	Prcc
ENSMUST00000005017	Hdgf
ENSMUST00000119968	Mrpl24
ENSMUST00000019854	Mrpl24
ENSMUST00000121920	Mrpl24
ENSMUST00000121048	Mrpl24
ENSMUST00000005016	Rrnad1
ENSMUST00000160074	Rrnad1
ENSMUST00000160143	Rrnad1
ENSMUST00000055984	Isg20l2
ENSMUST00000090973	Nes
ENSMUST00000160694	Nes
ENSMUST00000090971	Bcan
ENSMUST00000005014	Hapln2
ENSMUST00000198195	Gm19439
ENSMUST00000029707	Gpatch4
ENSMUST00000166021	Gpatch4
ENSMUST00000193398	Gpatch4
ENSMUST00000029708	Naxe
ENSMUST00000050258	Ttc24
ENSMUST00000071812	Iqgap3
ENSMUST00000194440	Iqgap3
ENSMUST00000001455	Mef2d
ENSMUST00000119251	Mef2d
ENSMUST00000107558	Mef2d
ENSMUST00000107559	Mef2d
ENSMUST00000197172	1700113A16Rik
ENSMUST00000200006	1700113A16Rik
ENSMUST00000181021	AI849053
ENSMUST00000181406	AW047730
ENSMUST00000181134	Gm3764
ENSMUST00000181356	Gm3764
ENSMUST00000175247	Mir3093
ENSMUST00000175135	Gm25641
ENSMUST00000199907	Mir9-1
ENSMUST00000180635	Gm3764
ENSMUST00000171887	Rhbg
ENSMUST00000165196	Gm38392
ENSMUST00000107556	Tsacc
ENSMUST00000010682	Tsacc
ENSMUST00000001452	Cct3
ENSMUST00000164166	Cct3
ENSMUST00000168062	Cct3
ENSMUST00000177005	Glmp
ENSMUST00000176519	Glmp
ENSMUST00000001454	Glmp
ENSMUST00000176425	Glmp
ENSMUST00000001456	Tmem79
ENSMUST00000107553	Tmem79
ENSMUST00000107552	Tmem79
ENSMUST00000147948	Paqr6
ENSMUST00000147991	Paqr6
ENSMUST00000107543	Bglap3
ENSMUST00000075523	Bglap3
ENSMUST00000107542	Bglap3
ENSMUST00000098956	Bglap2
ENSMUST00000076048	Bglap
ENSMUST00000193338	Pmf1
ENSMUST00000056370	Pmf1
ENSMUST00000168755	Slc25a44
ENSMUST00000193433	Slc25a44
ENSMUST00000195657	Slc25a44
ENSMUST00000057935	Slc25a44
ENSMUST00000029700	Sema4a
ENSMUST00000107531	Sema4a
ENSMUST00000169222	Sema4a
ENSMUST00000165898	Sema4a
ENSMUST00000166237	Sema4a
ENSMUST00000183768	Mir7011
ENSMUST00000029699	Lmna
ENSMUST00000120377	Lmna
ENSMUST00000036252	Lmna
ENSMUST00000193595	Gm37584
ENSMUST00000172699	Mex3a
ENSMUST00000122779	Mir1905
ENSMUST00000008745	Rab25
ENSMUST00000029698	Lamtor2
ENSMUST00000119002	Lamtor2
ENSMUST00000008748	Ubqln4
ENSMUST00000195014	Ssr2
ENSMUST00000193934	Ssr2
ENSMUST00000192495	Ssr2
ENSMUST00000035785	Ssr2
ENSMUST00000175903	Arhgef2
ENSMUST00000177498	Arhgef2
ENSMUST00000176500	Arhgef2
ENSMUST00000177314	Gm20652
ENSMUST00000175779	Arhgef2
ENSMUST00000029694	Arhgef2
ENSMUST00000176804	Arhgef2
ENSMUST00000107510	Arhgef2
ENSMUST00000170653	Arhgef2
ENSMUST00000177303	Arhgef2
ENSMUST00000175911	Arhgef2
ENSMUST00000063119	Rxfp4
ENSMUST00000198351	Gm43714
ENSMUST00000029696	Khdc4
ENSMUST00000197479	Gm25820
ENSMUST00000198589	Gm25820
ENSMUST00000122484	Gm25945
ENSMUST00000029692	Rit1
ENSMUST00000172252	Rit1
ENSMUST00000108464	Gm17146
ENSMUST00000194270	Gm10253
ENSMUST00000107503	Syt11
ENSMUST00000107505	Syt11
ENSMUST00000090945	Syt11
ENSMUST00000184014	1500004A13Rik
ENSMUST00000183374	1500004A13Rik
ENSMUST00000184640	1500004A13Rik
ENSMUST00000183966	1500004A13Rik
ENSMUST00000185189	1500004A13Rik
ENSMUST00000183707	1500004A13Rik
ENSMUST00000184958	1500004A13Rik
ENSMUST00000184170	1500004A13Rik
ENSMUST00000082804	Gm23054
ENSMUST00000107494	Msto1
ENSMUST00000083302	n-R5s197
ENSMUST00000126245	Msto1
ENSMUST00000090938	Dap3
ENSMUST00000107491	Dap3
ENSMUST00000173135	Dap3
ENSMUST00000178517	Gm26465
ENSMUST00000104616	Gm24403
ENSMUST00000200659	Gm43738
ENSMUST00000166687	Rusc1
ENSMUST00000090929	Rusc1
ENSMUST00000052539	Rusc1
ENSMUST00000196709	Fdps
ENSMUST00000081848	Fdps
ENSMUST00000103960	Gm22935
ENSMUST00000047111	Pklr
ENSMUST00000107482	Pklr
ENSMUST00000029686	Hcn3
ENSMUST00000121212	Clk2
ENSMUST00000090927	Clk2
ENSMUST00000121931	Clk2
ENSMUST00000029684	Scamp3
ENSMUST00000120697	Scamp3
ENSMUST00000098941	Scamp3
ENSMUST00000131146	Gm16069
ENSMUST00000041913	Fam189b
ENSMUST00000117278	Fam189b
ENSMUST00000119707	Fam189b
ENSMUST00000178701	Gm23269
ENSMUST00000077367	Gba
ENSMUST00000167998	Gba
ENSMUST00000239452	Mtx1
ENSMUST00000073572	Mtx1
ENSMUST00000118964	Mtx1
ENSMUST00000119222	Mtx1
ENSMUST00000199915	Gm43737
ENSMUST00000029682	Thbs3
ENSMUST00000119084	Thbs3
ENSMUST00000102300	Mir92b
ENSMUST00000041142	Muc1
ENSMUST00000107464	Trim46
ENSMUST00000090924	Trim46
ENSMUST00000041022	Trim46
ENSMUST00000040888	Krtcap2
